NEWID,DIRACC,DIRACC_,AGE_REF,AGE_REF_,AGE2,AGE2_,AS_COMP1,AS_C_MP1,AS_COMP2,AS_C_MP2,AS_COMP3,AS_C_MP3,AS_COMP4,AS_C_MP4,AS_COMP5,AS_C_MP5,BATHRMQ,BATHRMQ_,BEDROOMQ,BEDR_OMQ,BLS_URBN,BUILDING,BUIL_ING,CUTENURE,CUTE_URE,EARNCOMP,EARN_OMP,EDUC_REF,EDUC0REF,EDUCA2,EDUCA2_,FAM_SIZE,FAM__IZE,FAM_TYPE,FAM__YPE,FGOVRETX,FGOV_ETX,FINCBTAX,FINCBT_X,FINDRETX,FIND_ETX,FINLWT21,FJSSDEDX,FJSS_EDX,FPRIPENX,FPRI_ENX,FRRDEDX,FRRDEDX_,FRRETIRX,FRRE_IRX,FSALARYX,FSAL_RYX,FSSIX,FSSIX_,HLFBATHQ,HLFB_THQ,INC_HRS1,INC__RS1,INC_HRS2,INC__RS2,INC_RANK,INC__ANK,INCNONW1,INCN_NW1,INCNONW2,INCN_NW2,INCOMEY1,INCO_EY1,INCOMEY2,INCO_EY2,INCWEEK1,INCW_EK1,INCWEEK2,INCW_EK2,MISCTAXX,MISC_AXX,LUMPSUMX,LUMP_UMX,MARITAL1,MARI_AL1,NO_EARNR,NO_E_RNR,NONINCMX,NONI_CMX,NUM_AUTO,NUM__UTO,OCCUCOD1,OCCU_OD1,OCCUCOD2,OCCU_OD2,OTHRINCX,OTHR_NCX,PERSLT18,PERS_T18,PERSOT64,PERS_T64,POPSIZE,PRINEARN,PRIN_ARN,QINTRVMO,QINTRVYR,RACE2,RACE2_,REF_RACE,REF__ACE,REGION,RENTEQVX,RENT_QVX,ROOMSQ,ROOMSQ_,SEX_REF,SEX_REF_,SEX2,SEX2_,SMSASTAT,ST_HOUS,ST_HOUS_,VEHQ,VEHQ_,WELFAREX,WELF_REX,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28
05117713,NA,A,69,D,NA,A,0,D,1,D,0,D,0,D,0,D,1,D,1,D,1,08,D,4,D,8,D,11,D,NA,A,1,D,8,D,0,D,16139,D,0,D,16997.86,0,D,0,D,0,D,16139,D,0,D,0,D,0,D,NA,A,NA,A,0.1803523,D,4,D,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,NA,A,5,D,0,D,0,D,0,D,NA,A,NA,A,NA,A,0,D,1,D,3,01,D,02,2023,NA,A,2,D,3,NA,A,4,D,2,D,NA,A,1,2,D,0,D,NA,A,NA,36384.07,NA,29770.467,NA,NA,NA,42306.504,30826.892,29592.903,27220.034,32395.146,NA,32447.663,37452.298,31752.668,NA,NA,35521.116,NA,23852.552,NA,NA,38765.605,33107.397,NA,28177.999,34713.175
05117743,1,D,53,D,46,D,1,D,1,D,0,D,1,D,0,D,1,D,3,D,1,01,D,1,D,2,D,14,D,12,D,3,D,3,D,0,D,51000,D,0,D,30314.028,3902,D,0,D,0,D,0,D,51000,D,0,D,2,D,30,D,40,D,0.4558354,D,NA,A,NA,A,1,D,1,D,40,D,52,D,NA,A,NA,A,1,D,2,D,0,D,0,D,05,D,10,D,NA,A,1,D,0,D,1,02,D,02,2023,4,D,4,D,1,3102,D,6,D,2,D,1,D,1,2,D,0,D,NA,A,61831.596,61179.135,NA,NA,73391.42,NA,NA,60268.668,NA,61383.263,NA,NA,59706.299,61249.551,61660.467,NA,61289.872,71870.768,54499.017,70246.72,59440.262,NA,NA,NA,61748.553,NA,58251.408,58072.487
05117853,1,D,54,D,NA,A,1,D,0,D,0,D,0,D,0,D,1,D,2,D,1,08,D,4,D,1,D,13,D,NA,A,1,D,8,D,0,D,65000,D,2000,D,24498.309,4973,D,0,D,0,D,0,D,65000,D,0,D,0,D,40,D,NA,A,0.5333401,D,NA,A,NA,A,1,D,NA,A,50,D,NA,A,NA,A,NA,A,5,D,1,D,0,D,1,D,12,D,NA,A,NA,A,0,D,0,D,2,01,D,02,2023,NA,A,1,D,2,NA,A,5,D,1,D,NA,A,1,2,D,2,D,NA,A,NA,45078.209,45510.601,NA,53107.538,53187.199,47164.387,NA,NA,54084.075,NA,45692.717,NA,NA,56769.569,50333.801,NA,58726.325,49075.492,NA,44702.095,NA,53344.066,56568.525,NA,NA,NA,52082.968
05117873,1,D,81,D,NA,A,1,D,0,D,0,D,0,D,0,D,1,D,3,D,2,01,D,1,D,8,D,16,D,NA,A,1,D,8,D,0,D,31700,D,0,D,48133.667,0,D,0,D,0,D,21600,D,0,D,0,D,0,D,NA,A,NA,A,0.3080002,D,1,D,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,NA,A,2,D,0,D,0,D,0,D,NA,A,NA,A,NA,A,0,D,1,D,4,01,D,02,2023,NA,A,1,D,3,900,D,10,D,1,D,NA,A,2,2,D,3,D,NA,A,NA,NA,NA,82969.829,91156.824,87411.509,NA,91289.383,NA,NA,NA,85741.793,84444.654,91488.211,86572.606,89435.824,NA,92483.884,90472.342,85869.088,NA,NA,92369.912,NA,83841.832,NA,NA,89621.123
05117903,1,D,20,D,NA,A,1,D,1,D,0,D,0,D,0,D,1,D,2,D,1,08,D,4,D,4,D,13,D,NA,A,2,D,9,D,0,D,90000,D,0,D,28666.943,6809,D,0,D,0,D,0,D,89000,D,0,D,0,D,40,D,NA,A,0.6596574,D,NA,A,NA,A,1,D,NA,A,48,D,NA,A,NA,A,NA,A,5,D,2,D,0,D,2,D,05,D,NA,A,1000,D,0,D,0,D,4,02,D,02,2023,NA,A,1,D,4,NA,A,4,D,2,D,NA,A,1,2,D,2,D,NA,A,56895.157,NA,NA,56464.144,NA,58801.463,NA,NA,53903.776,59302.718,56783.554,NA,57692.684,57399.608,60036.655,53745.867,58325.447,NA,NA,NA,54321.537,NA,54097.669,58013.442,62954.808,NA,NA,NA
05117923,1,D,43,D,57,D,1,D,1,D,2,D,0,D,0,D,1,D,2,D,1,08,D,1,D,1,D,16,D,15,D,4,D,3,D,0,D,357358,T,19000,D,30250.252,19777,T,0,D,0,D,0,D,357358,T,0,D,0,D,60,D,NA,A,0.9718875,T,NA,A,1,D,1,D,NA,A,52,D,0,D,NA,A,NA,A,1,D,1,D,0,D,2,D,02,D,NA,A,NA,A,2,D,0,D,1,01,D,02,2023,4,D,1,D,1,2500,D,4,D,2,D,1,D,1,2,D,2,D,NA,A,67078.704,62083.635,NA,NA,64986.175,NA,NA,59172.966,NA,67674.9,NA,NA,67850.716,53826.838,65744.734,NA,70835.026,59748.703,55478.251,65105.153,65371.333,NA,NA,NA,67306.758,NA,56101.244,58752.629
05117933,1,D,56,D,57,D,1,D,2,D,0,D,0,D,0,D,2,D,3,D,1,01,D,4,D,4,D,15,D,14,D,3,D,4,D,0,D,44660,D,0,D,9793.489,2961,D,0,D,0,D,0,D,7000,D,10092,D,0,D,20,D,NA,A,0.4147654,D,NA,A,4,D,1,D,NA,A,40,D,0,D,NA,A,NA,A,1,D,2,D,0,D,1,D,11,D,NA,A,1050,D,0,D,0,D,3,01,D,02,2023,6,D,6,D,4,NA,A,5,D,2,D,1,D,1,2,D,3,D,NA,A,16039.007,13301.578,NA,24579.131,NA,NA,13756.927,31824.399,32226.933,NA,13993.054,17642.982,34799.823,14782.851,15268.74,NA,NA,NA,24513.159,NA,25499.619,13346.508,29767.058,NA,NA,NA,NA,NA
05117953,1,D,62,D,62,D,1,D,2,D,0,D,0,D,0,D,2,D,4,D,1,01,D,1,D,3,D,12,D,12,D,3,D,4,D,0,D,0,D,1000,D,20473.033,0,D,0,D,0,D,0,D,0,D,0,D,0,D,28,D,32,D,0.0487034,A,NA,A,NA,A,1,D,1,D,51,D,52,D,NA,A,NA,A,1,D,3,D,0,D,1,D,11,D,06,D,NA,A,0,D,0,D,2,01,D,02,2023,1,D,1,D,2,2000,D,8,D,1,D,2,D,1,2,D,3,D,NA,A,NA,54917.047,58469.344,NA,38996.19,34428.943,55913.127,NA,NA,26561.705,NA,42070.655,NA,NA,25465.722,27207.308,NA,42822.889,30900.999,NA,44320.115,NA,39864.267,28770.887,NA,NA,NA,29329.635
05117973,1,D,38,D,39,D,1,D,1,D,0,D,0,D,0,D,1,D,3,D,1,01,D,1,D,2,D,15,D,15,D,2,D,1,D,0,D,0,D,0,D,47062.29,0,D,0,D,0,D,0,D,0,D,0,D,1,D,40,D,40,D,0.0593107,A,NA,A,NA,A,1,D,1,D,52,D,52,D,NA,A,NA,A,1,D,2,D,0,D,1,D,11,D,05,D,NA,A,0,D,0,D,2,01,D,02,2023,1,D,1,D,3,1800,D,4,D,1,D,2,D,1,2,D,2,D,NA,A,109214.023,102271.861,NA,NA,NA,76844.13,NA,76721.284,124124.926,109616.348,NA,NA,NA,NA,NA,94607.558,NA,NA,NA,78886.44,112218.771,NA,78012.284,NA,77830.252,102140.194,NA,NA
05117983,1,D,27,D,26,D,1,D,1,D,0,D,0,D,0,D,2,D,3,D,1,03,D,4,D,2,D,15,D,15,D,2,D,1,D,0,D,102900,D,6000,D,29746.711,7872,D,0,D,0,D,0,D,102900,D,0,D,1,D,40,D,32,D,0.7137623,D,NA,A,NA,A,1,D,3,D,52,D,52,D,NA,A,NA,A,1,D,2,D,0,D,1,D,03,D,02,D,NA,A,0,D,0,D,2,01,D,02,2023,1,D,1,D,3,NA,A,7,D,2,D,1,D,1,2,D,1,D,NA,A,NA,NA,NA,NA,58274.735,61831.866,57510.418,57827.434,67643.114,NA,59188.258,54786.448,63827.434,NA,NA,52295.678,NA,64762.551,NA,NA,65191.454,68381.298,NA,56962.546,60035.548,NA,59428.738,NA
05118073,1,D,79,D,74,D,1,D,1,D,0,D,0,D,0,D,2,D,3,D,1,01,D,2,D,8,D,12,D,13,D,2,D,1,D,0,D,57275,D,0,D,28137.354,0,D,0,D,0,D,54875,D,0,D,0,D,0,D,NA,A,NA,A,0.4959149,D,1,D,1,D,NA,A,NA,A,0,D,0,D,NA,A,NA,A,1,D,0,D,0,D,0,D,NA,A,NA,A,NA,A,0,D,2,D,4,01,D,02,2023,1,D,1,D,3,700,D,6,D,1,D,2,D,1,2,D,1,D,NA,A,59197.691,61983.396,NA,47194.642,62069.063,61580.494,NA,NA,NA,NA,NA,47032.393,NA,NA,NA,51535.175,51940.85,NA,57637.682,NA,51636.937,72433.37,NA,NA,50111.432,NA,NA,56889.113
05118143,1,D,65,D,65,D,1,D,1,D,0,D,0,D,0,D,2,D,2,D,1,01,D,1,D,1,D,13,D,14,D,2,D,1,D,0,D,114149,D,0,D,11801.748,7650,D,0,D,0,D,13523,D,100000,D,0,D,0,D,32,D,NA,A,0.7458839,D,NA,A,4,D,1,D,NA,A,52,D,0,D,NA,A,NA,A,1,D,1,D,0,D,2,D,06,D,NA,A,NA,A,0,D,2,D,2,02,D,02,2023,1,D,1,D,3,1800,D,7,D,1,D,2,D,1,2,D,2,D,NA,A,24100.437,25525.324,NA,NA,NA,NA,NA,24405.357,NA,NA,NA,16816.892,22444.147,NA,23513.714,NA,22034.404,22569.404,NA,NA,20465.811,NA,NA,22046.367,NA,24309.19,NA,NA
05118153,1,D,31,D,NA,A,0,D,2,D,0,D,0,D,0,D,2,D,3,D,1,08,D,4,D,4,D,15,D,NA,A,2,D,9,D,0,D,98000,D,0,D,26573.654,7498,D,0,D,0,D,0,D,98000,D,0,D,0,D,40,D,NA,A,0.6887975,D,NA,A,NA,A,1,D,NA,A,52,D,NA,A,NA,A,NA,A,5,D,2,D,0,D,2,D,03,D,NA,A,NA,A,0,D,0,D,3,01,D,02,2023,NA,A,1,D,1,NA,A,6,D,2,D,NA,A,1,2,D,2,D,NA,A,53333.248,NA,NA,47138.737,NA,NA,53688.816,NA,57235.256,NA,NA,51031.38,52826.749,51981.59,NA,46316.817,53835.418,57204.312,50321.295,50987.162,NA,NA,NA,52257.294,NA,55102.214,54677.436,49547.283
05118273,1,D,54,D,48,D,2,D,1,D,0,D,0,D,0,D,4,D,4,D,1,01,D,1,D,3,D,15,D,13,D,3,D,3,D,0,D,136540,D,0,D,34775.907,10445,D,0,D,0,D,0,D,136540,D,0,D,2,D,40,D,45,D,0.8069159,D,NA,A,NA,A,3,D,1,D,24,D,52,D,NA,A,NA,A,1,D,3,D,0,D,0,D,02,D,10,D,NA,A,1,D,0,D,2,02,D,02,2023,1,D,1,D,3,3500,D,9,D,2,D,1,D,1,2,D,3,D,NA,A,NA,67890.62,NA,NA,NA,70722.74,62647.248,68065.955,85556.909,65525.876,NA,62663.029,77218.848,69896.007,NA,NA,64528.493,NA,71491.786,NA,NA,84661.128,70567.922,NA,69225.103,75956.724,NA,65272.993
05118333,1,D,53,D,NA,A,1,D,0,D,0,D,0,D,0,D,1,D,2,D,1,01,D,2,D,8,D,15,D,NA,A,1,D,8,D,0,D,2400,D,0,D,33917.882,0,D,0,D,0,D,0,D,0,D,0,D,1,D,NA,A,NA,A,0.1002225,A,4,D,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,NA,A,5,D,0,D,0,D,1,D,NA,A,NA,A,NA,A,0,D,0,D,3,01,D,02,2023,NA,A,1,D,3,800,D,5,D,1,D,NA,A,1,2,D,1,D,NA,A,NA,NA,73534.226,75820.676,80489.15,NA,71491.91,NA,NA,NA,67156.403,70120.925,70883.12,78698.503,74603.174,NA,72506.699,84259.981,72786.895,NA,NA,70727.906,NA,75738.953,NA,NA,71935.83,73908.866
05118353,1,D,75,D,NA,A,1,D,0,D,0,D,0,D,0,D,2,D,3,D,1,01,D,1,D,8,D,15,D,NA,A,1,D,8,D,0,D,28907,D,0,D,31866.029,0,D,0,D,0,D,25175,D,0,D,0,D,1,D,NA,A,NA,A,0.2884183,D,1,D,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,NA,A,1,D,0,D,0,D,1,D,NA,A,NA,A,NA,A,0,D,1,D,2,01,D,02,2023,NA,A,1,D,4,2326,D,5,D,1,D,NA,A,1,2,D,3,D,NA,A,NA,NA,NA,NA,72743.653,NA,NA,NA,NA,NA,68158.749,64418.465,58595.764,NA,63632.007,NA,NA,NA,72981.701,65517.409,65481.839,68523.911,65389.706,NA,67214.809,65132.95,66350.678,NA
05118393,1,D,32,D,38,D,1,D,1,D,0,D,0,D,0,D,2,D,4,D,1,01,D,1,D,2,D,16,D,16,D,2,D,1,D,0,D,205000,D,6000,D,21252.177,15683,D,0,D,0,D,0,D,205000,D,0,D,1,D,40,D,40,D,0.9158588,D,NA,A,NA,A,1,D,1,D,52,D,52,D,NA,A,NA,A,1,D,2,D,0,D,0,D,03,D,03,D,NA,A,0,D,0,D,2,02,D,02,2023,1,D,1,D,1,3646,D,8,D,2,D,1,D,1,2,D,2,D,NA,A,42057.617,NA,41587.374,NA,NA,38488.457,NA,38970.089,NA,NA,46120.777,38409.865,39951.333,NA,37738.84,43176.328,50399.171,42515.823,41978.09,NA,NA,NA,42376.277,NA,37343.128,40383.203,44064.106,NA
05118433,1,D,73,D,70,D,1,D,1,D,0,D,0,D,0,D,2,D,4,D,1,01,D,2,D,8,D,15,D,15,D,2,D,1,D,0,D,60358,D,0,D,21598.409,0,D,0,D,0,D,60358,D,0,D,0,D,1,D,NA,A,NA,A,0.5123657,D,1,D,1,D,NA,A,NA,A,0,D,0,D,NA,A,NA,A,1,D,0,D,0,D,0,D,NA,A,NA,A,NA,A,0,D,2,D,4,01,D,02,2023,1,D,1,D,2,2750,D,8,D,1,D,2,D,1,2,D,2,D,NA,A,43989.689,45617.657,NA,NA,NA,46275.253,44537.558,NA,45843.236,NA,38907.903,40783.118,NA,NA,43384.431,NA,NA,39383.227,NA,41106.101,NA,NA,45420.512,42507.093,36923.658,NA,36924.775,43083.149
05118463,1,D,28,D,28,D,1,D,1,D,0,D,0,D,0,D,2,D,2,D,1,08,D,4,D,2,D,13,D,14,D,2,D,1,D,0,D,123179,D,50,D,13481.548,6885,D,3700,D,0,D,33179,D,90000,D,0,D,0,D,40,D,40,D,0.7742302,D,NA,A,NA,A,1,D,1,D,52,D,52,D,NA,A,NA,A,1,D,2,D,0,D,2,D,01,D,11,D,NA,A,0,D,0,D,1,01,D,02,2023,1,D,1,D,4,NA,A,4,D,1,D,2,D,1,2,D,2,D,NA,A,NA,28725.449,29162.161,NA,NA,NA,28026.31,NA,NA,NA,NA,NA,23425.455,27693.308,24530.984,NA,28394.507,NA,NA,NA,28197.595,27252.103,27222.552,27072.368,27496.129,NA,29141.937,27023.812
05118483,1,D,58,D,51,D,1,D,2,D,0,D,0,D,0,D,2,D,3,D,1,01,D,1,D,3,D,15,D,11,D,3,D,4,D,0,D,0,D,0,D,31198.428,0,D,0,D,0,D,0,D,0,D,0,D,1,D,20,D,25,D,0.0342422,A,NA,A,NA,A,1,D,1,D,52,D,52,D,NA,A,NA,A,1,D,3,D,0,D,1,D,12,D,05,D,NA,A,0,D,0,D,4,01,D,02,2023,1,D,1,D,4,2700,D,10,D,2,D,1,D,1,2,D,2,D,NA,A,60810.453,NA,NA,58801.648,NA,58731.401,NA,NA,61377.898,59654.247,60900.035,NA,52250.305,64599.988,61507.058,64267.351,70069.893,NA,NA,NA,61168.523,NA,63307.092,66854.185,63943.798,NA,NA,NA
05118493,1,D,44,D,49,D,2,D,2,D,0,D,0,D,0,D,1,D,4,D,1,01,D,2,D,3,D,12,D,11,D,4,D,4,D,0,D,68112,D,100,D,32271.462,5049,D,0,D,0,D,0,D,66000,D,0,D,1,D,40,D,40,D,0.5505654,D,NA,A,NA,A,1,D,1,D,52,D,52,D,NA,A,NA,A,1,D,3,D,0,D,0,D,05,D,11,D,NA,A,0,D,0,D,4,04,D,02,2023,1,D,1,D,2,1200,D,8,D,2,D,1,D,1,2,D,2,D,NA,A,NA,59976.027,NA,54612.587,53988.62,65871.971,NA,NA,73050.877,NA,68592.329,NA,NA,61827.751,67930.662,NA,67451.587,62622.035,NA,73105.781,NA,60948.415,55051.441,NA,NA,NA,56122.387,NA
05118503,1,D,28,D,NA,A,1,D,0,D,0,D,0,D,0,D,2,D,3,D,1,01,D,4,D,1,D,15,D,NA,A,1,D,8,D,0,D,62000,D,2000,D,21635.873,4743,D,0,D,6200,D,0,D,62000,D,0,D,0,D,40,D,NA,A,0.5210663,D,NA,A,NA,A,1,D,NA,A,51,D,NA,A,NA,A,NA,A,5,D,1,D,0,D,0,D,06,D,NA,A,NA,A,0,D,0,D,2,01,D,02,2023,NA,A,1,D,1,NA,A,6,D,1,D,NA,A,1,2,D,1,D,NA,A,42306.271,NA,42451.665,NA,NA,42981.073,NA,42965.96,NA,NA,42402.007,41805.345,43432.855,NA,42453.431,39488.97,43815.451,48341.587,41361.231,NA,NA,NA,49023.442,NA,43130.213,43356.806,43486.133,NA
05118533,1,D,87,T,NA,A,1,D,0,D,0,D,0,D,0,D,2,D,2,D,1,01,D,2,D,8,D,11,D,NA,A,1,D,8,D,0,D,23501,D,0,D,12802.913,0,D,0,D,0,D,22955,D,0,D,0,D,0,D,NA,A,NA,A,0.2414053,D,1,D,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,NA,A,2,D,0,D,0,D,1,D,NA,A,NA,A,NA,A,0,D,1,D,2,01,D,02,2023,NA,A,1,D,3,1300,D,6,D,1,D,NA,A,1,2,D,1,D,NA,A,26129.753,26692.579,NA,NA,NA,NA,NA,26284.069,NA,NA,NA,23407.868,25005,NA,24814.372,NA,24782.126,26213.999,NA,NA,24604.553,NA,NA,25968.412,NA,26237.952,NA,NA
05118543,1,D,57,D,57,D,1,D,2,D,0,D,0,D,0,D,3,D,4,D,1,01,D,2,D,3,D,16,D,15,D,3,D,4,D,0,D,0,D,0,D,32584.725,0,D,0,D,0,D,0,D,0,D,0,D,1,D,40,D,36,D,0.0381333,A,NA,A,NA,A,1,D,1,D,52,D,52,D,NA,A,NA,A,1,D,3,D,0,D,3,D,11,D,09,D,NA,A,0,D,0,D,2,01,D,02,2023,1,D,1,D,3,4374,D,8,D,1,D,2,D,1,2,D,3,D,NA,A,63744.959,63935.664,67922.627,58677.691,NA,NA,NA,NA,NA,66586.128,NA,NA,NA,58599.887,68145.345,NA,64888.133,NA,67848.332,66518.423,NA,NA,55669.722,NA,NA,71877.39,NA,61295.439
05118553,1,D,41,D,39,D,1,D,1,D,0,D,5,D,0,D,3,D,4,D,1,01,D,1,D,2,D,15,D,13,D,7,D,3,D,0,D,192200,D,4000,D,9982.154,12704,D,0,D,0,D,0,D,188600,D,0,D,1,D,42,D,3,D,0.9015068,D,NA,A,NA,A,1,D,1,D,52,D,12,D,NA,A,NA,A,1,D,2,D,0,D,0,D,01,D,02,D,NA,A,5,D,0,D,2,01,D,02,2023,1,D,1,D,4,3000,D,9,D,1,D,2,D,1,2,D,2,D,NA,A,NA,NA,NA,19825.164,NA,NA,NA,NA,NA,20537.227,38072.777,30795.248,NA,13628.616,NA,NA,NA,15623.289,31481.514,27577.143,28649.71,25752.067,NA,16342.036,39990.41,33324.455,NA,NA
05118613,1,D,52,D,NA,A,0,D,1,D,0,D,0,D,0,D,0,D,1,D,1,08,D,4,D,1,D,13,D,NA,A,1,D,8,D,0,D,20000,D,0,D,7821.224,1530,D,0,D,0,D,0,D,20000,D,0,D,0,D,30,D,NA,A,0.2133929,D,NA,A,NA,A,1,D,NA,A,52,D,NA,A,NA,A,NA,A,5,D,1,D,0,D,0,D,05,D,NA,A,NA,A,0,D,0,D,3,01,D,02,2023,NA,A,4,D,4,NA,A,1,D,2,D,NA,A,1,2,D,0,D,NA,A,14375.885,15621.46,NA,15439.753,NA,NA,16074.579,15286.596,16455.027,NA,13211.304,15106.574,14571.114,15950.801,16593.049,NA,NA,NA,14318.989,NA,14599.012,15249.945,17757.31,NA,NA,NA,NA,NA
05118743,1,D,36,D,NA,A,1,D,1,D,1,D,0,D,1,D,2,D,5,D,1,01,D,4,D,7,D,15,D,NA,A,4,D,9,D,0,D,0,D,0,D,15014.033,0,D,0,D,0,D,0,D,0,D,0,D,1,D,NA,A,NA,A,0.0274045,A,2,D,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,NA,A,5,D,1,D,0,D,0,D,NA,A,NA,A,NA,A,2,D,0,D,2,02,D,02,2023,NA,A,1,D,1,NA,A,7,D,2,D,NA,A,1,2,D,1,D,NA,A,NA,30298.735,NA,33736.69,33398.857,NA,33289.967,NA,35972.31,34673.445,NA,NA,NA,27610.351,NA,NA,NA,NA,NA,27480.219,33412.266,30530.485,NA,35551.446,NA,NA,NA,30961.589
05118753,1,D,39,D,NA,A,1,D,0,D,0,D,0,D,0,D,1,D,2,D,1,01,D,1,D,1,D,14,D,NA,A,1,D,8,D,0,D,40000,D,0,D,31650.67,3060,D,0,D,0,D,0,D,40000,D,0,D,0,D,40,D,NA,A,0.3785636,D,NA,A,NA,A,1,D,NA,A,52,D,NA,A,NA,A,NA,A,5,D,1,D,0,D,1,D,04,D,NA,A,NA,A,0,D,0,D,3,01,D,02,2023,NA,A,1,D,2,750,D,5,D,1,D,NA,A,1,2,D,1,D,NA,A,NA,NA,63308.81,59451.213,57747.612,NA,NA,63008.481,NA,65172.539,NA,NA,61318.008,61431.28,NA,67237.101,74037.68,NA,63907.825,NA,62248.411,60513.345,NA,NA,NA,57954.369,NA,NA
05118783,1,D,35,D,NA,A,1,D,0,D,0,D,0,D,0,D,1,D,1,D,1,08,D,4,D,1,D,12,D,NA,A,1,D,8,D,0,D,1100,D,0,D,23845.879,84,D,0,D,0,D,0,D,1100,D,0,D,0,D,55,D,NA,A,0.0804449,D,NA,A,NA,A,5,D,NA,A,52,D,NA,A,NA,A,NA,A,5,D,1,D,0,D,0,D,12,D,NA,A,NA,A,0,D,0,D,1,01,D,02,2023,NA,A,1,D,3,NA,A,4,D,1,D,NA,A,1,2,D,0,D,NA,A,NA,NA,NA,47256.63,51438.899,47028.933,50519.424,46602.947,NA,47634.631,44279.701,46303.051,NA,NA,48148.322,NA,54628.09,NA,NA,45063.441,45525.109,NA,45467.986,50047.191,NA,42651.389,NA,47017.259
05118813,1,D,54,D,NA,A,1,D,2,D,0,D,0,D,0,D,2,D,3,D,1,01,D,2,D,1,D,16,D,NA,A,3,D,9,D,0,D,140000,D,0,D,42672.766,19777,T,0,D,0,D,0,D,100000,D,0,D,0,D,70,D,NA,A,0.8148987,D,NA,A,NA,A,5,D,NA,A,42,D,NA,A,NA,A,NA,A,3,D,1,D,0,D,1,D,03,D,NA,A,NA,A,0,D,1,D,1,01,D,02,2023,NA,A,2,D,3,2100,D,8,D,2,D,NA,A,1,2,D,3,D,NA,A,78666.717,104629.55,55467.212,116972.963,79050.518,NA,NA,NA,85972.723,NA,60352.094,111108.367,74138.201,NA,NA,NA,NA,NA,133559.263,NA,NA,NA,100007.46,109794.13,NA,69757.646,NA,98475.053
05118823,1,D,56,D,56,D,1,D,1,D,0,D,0,D,0,D,2,D,3,D,1,01,D,1,D,2,D,13,D,13,D,2,D,1,D,0,D,212000,D,0,D,16684.614,16218,D,0,D,0,D,0,D,212000,D,0,D,0,D,50,D,40,D,0.9240835,D,NA,A,NA,A,1,D,1,D,52,D,52,D,NA,A,NA,A,1,D,2,D,0,D,1,D,03,D,05,D,NA,A,0,D,0,D,2,01,D,02,2023,1,D,1,D,4,3000,D,6,D,2,D,1,D,1,2,D,4,D,NA,A,36542.731,NA,36113.824,NA,36179.608,NA,NA,36585.627,28397.261,34187.898,NA,31777.289,25757.299,34542.951,32072.526,31564.968,NA,NA,NA,29390.582,NA,31210.202,28227.374,31503.457,NA,NA,NA,NA
05118873,1,D,39,D,NA,A,1,D,0,D,0,D,0,D,0,D,1,D,2,D,1,01,D,2,D,1,D,12,D,NA,A,1,D,8,D,0,D,0,D,0,D,50029.266,0,D,0,D,0,D,0,D,0,D,0,D,1,D,40,D,NA,A,0.0623032,A,NA,A,NA,A,1,D,NA,A,52,D,NA,A,NA,A,NA,A,5,D,1,D,0,D,1,D,10,D,NA,A,NA,A,0,D,0,D,4,01,D,02,2023,NA,A,2,D,3,750,D,4,D,1,D,NA,A,1,2,D,2,D,NA,A,93650.454,NA,96489.146,124866.396,89934.36,77912.241,116383.095,NA,NA,NA,86719.399,NA,101659.394,88282.416,116759.307,NA,NA,NA,NA,NA,81126.058,NA,NA,NA,70094.209,92715.262,NA,103255.176
05118883,1,D,58,D,53,D,1,D,1,D,0,D,0,D,0,D,1,D,3,D,1,01,D,1,D,2,D,15,D,16,D,2,D,1,D,0,D,152150,D,120,D,36496.461,11628,D,0,D,0,D,0,D,152000,D,0,D,1,D,45,D,45,D,0.8476577,D,NA,A,NA,A,1,D,1,D,52,D,52,D,NA,A,NA,A,1,D,2,D,0,D,1,D,01,D,01,D,NA,A,0,D,0,D,2,02,D,02,2023,1,D,1,D,1,1500,D,6,D,1,D,2,D,1,2,D,2,D,NA,A,NA,71175.962,NA,79131.035,NA,NA,71956.08,74907.201,NA,73674.241,66963.858,NA,69362.847,NA,71047.298,68902.766,NA,NA,NA,78266.59,NA,NA,NA,NA,NA,66473.081,70489.918,70113.25
